주문번호,날짜,시간,카테고리,상품명,SKU,수량,단가,합계,결제수단,고객국적
NB-2602-1216,2026-02-25,12:22,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,간편결제,일본
NB-2602-1216,2026-02-25,12:22,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,일본
NB-2602-1217,2026-02-25,11:27,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,일본
NB-2602-1217,2026-02-25,11:27,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,카드,일본
NB-2602-1217,2026-02-25,11:27,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,일본
NB-2602-1218,2026-02-25,12:34,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NB-2602-1218,2026-02-25,12:34,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NB-2602-1219,2026-02-25,14:27,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,간편결제,홍콩
NB-2602-1219,2026-02-25,14:27,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,홍콩
NB-2602-1220,2026-02-25,10:58,커피포,시나몬약과맛 커피포,NM-2000019,3,15900,47700,카드,태국
NB-2602-1220,2026-02-25,10:58,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,태국
NB-2602-1220,2026-02-25,10:58,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,카드,태국
NB-2602-1221,2026-02-25,13:10,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,한국
NB-2602-1222,2026-02-25,15:46,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,카드,일본
NB-2602-1222,2026-02-25,15:46,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NB-2602-1223,2026-02-25,15:54,커피포,타로밀크티 커피포,NM-2000018,3,15900,47700,간편결제,미국
NB-2602-1224,2026-02-25,14:53,스낵,오란다 오리지널,NM-3000003,3,4500,13500,카드,일본
NB-2602-1224,2026-02-25,14:53,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,일본
NB-2602-1224,2026-02-25,14:53,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,일본
NB-2602-1224,2026-02-25,14:53,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NB-2602-1225,2026-02-25,17:36,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NB-2602-1225,2026-02-25,17:36,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,카드,일본
NB-2602-1226,2026-02-25,16:05,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,일본
NB-2602-1226,2026-02-25,16:05,MD상품,키링 mix man,NM-4000001,2,12000,24000,카드,일본
NB-2602-1227,2026-02-25,16:50,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,중국
NB-2602-1227,2026-02-25,16:50,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,현금,중국
NB-2602-1227,2026-02-25,16:50,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,현금,중국
NB-2602-1227,2026-02-25,16:50,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,현금,중국
NB-2602-1228,2026-02-25,16:14,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NB-2602-1229,2026-02-25,14:31,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,태국
NB-2602-1229,2026-02-25,14:31,스낵,오란다 오리지널,NM-3000003,3,4500,13500,카드,태국
NB-2602-1229,2026-02-25,14:31,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,카드,태국
NB-2602-1230,2026-02-25,11:30,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,기타
NB-2602-1231,2026-02-25,15:21,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,카드,대만
NB-2602-1231,2026-02-25,15:21,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,대만
NB-2602-1232,2026-02-25,13:30,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,일본
NB-2602-1233,2026-02-25,12:21,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,태국
NB-2602-1233,2026-02-25,12:21,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,간편결제,태국
NB-2602-1233,2026-02-25,12:21,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,태국
NB-2602-1234,2026-02-25,13:14,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NB-2602-1234,2026-02-25,13:14,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NB-2602-1234,2026-02-25,13:14,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,일본
NB-2602-1234,2026-02-25,13:14,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,카드,일본
NB-2602-1235,2026-02-25,16:53,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,동남아기타
NB-2602-1235,2026-02-25,16:53,스낵,오란다 말차,NM-3000004,2,4500,9000,현금,동남아기타
NB-2602-1235,2026-02-25,16:53,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,현금,동남아기타
NB-2602-1236,2026-02-25,14:12,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,미국
NB-2602-1236,2026-02-25,14:12,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,미국
NB-2602-1237,2026-02-25,13:51,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,현금,일본
NB-2602-1237,2026-02-25,13:51,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,현금,일본
NB-2602-1237,2026-02-25,13:51,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,현금,일본
NB-2602-1238,2026-02-25,12:55,MD상품,도자기컵,NM-4000003,2,28000,56000,카드,한국
NB-2602-1238,2026-02-25,12:55,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,한국
NB-2602-1239,2026-02-25,13:39,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,카드,대만
NB-2602-1239,2026-02-25,13:39,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,대만
NB-2602-1239,2026-02-25,13:39,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,대만
NB-2602-1240,2026-02-25,17:48,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,일본
NB-2602-1240,2026-02-25,17:48,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NB-2602-1240,2026-02-25,17:48,스낵,오란다 말차,NM-3000004,2,4500,9000,카드,일본
NB-2602-1241,2026-02-25,15:42,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,일본
NB-2602-1241,2026-02-25,15:42,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,간편결제,일본
NB-2602-1241,2026-02-25,15:42,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,간편결제,일본
NB-2602-1242,2026-02-25,12:32,MD상품,키링 mix man,NM-4000001,2,12000,24000,간편결제,한국
NB-2602-1242,2026-02-25,12:32,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NB-2602-1243,2026-02-25,13:35,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,일본
NB-2602-1244,2026-02-25,13:02,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,태국
NB-2602-1245,2026-02-26,16:40,MD상품,키링 포 모양,NM-4000002,1,12000,12000,현금,한국
NB-2602-1246,2026-02-26,15:26,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NB-2602-1246,2026-02-26,15:26,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,카드,일본
NB-2602-1246,2026-02-26,15:26,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,카드,일본
NB-2602-1247,2026-02-26,14:04,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,홍콩
NB-2602-1247,2026-02-26,14:04,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,홍콩
NB-2602-1247,2026-02-26,14:04,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,홍콩
NB-2602-1248,2026-02-26,14:12,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,대만
NB-2602-1248,2026-02-26,14:12,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,카드,대만
NB-2602-1248,2026-02-26,14:12,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,카드,대만
NB-2602-1249,2026-02-26,14:50,MD상품,키링 mix man,NM-4000001,2,12000,24000,카드,일본
NB-2602-1249,2026-02-26,14:50,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,일본
NB-2602-1249,2026-02-26,14:50,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,카드,일본
NB-2602-1250,2026-02-26,14:05,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,대만
NB-2602-1250,2026-02-26,14:05,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,카드,대만
NB-2602-1251,2026-02-26,15:27,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,유럽
NB-2602-1251,2026-02-26,15:27,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,유럽
NB-2602-1251,2026-02-26,15:27,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,유럽
NB-2602-1252,2026-02-26,13:35,커피포,화이트베리모카맛 커피포,NM-2000013,3,15900,47700,간편결제,일본
NB-2602-1253,2026-02-26,11:12,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NB-2602-1253,2026-02-26,11:12,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,카드,한국
NB-2602-1254,2026-02-26,11:56,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,한국
NB-2602-1254,2026-02-26,11:56,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,한국
NB-2602-1255,2026-02-26,15:42,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,카드,일본
NB-2602-1255,2026-02-26,15:42,MD상품,도자기컵,NM-4000003,2,28000,56000,카드,일본
NB-2602-1256,2026-02-26,12:58,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,간편결제,일본
NB-2602-1257,2026-02-26,15:08,MD상품,키링 포 모양,NM-4000002,2,12000,24000,현금,일본
NB-2602-1258,2026-02-26,14:08,MD상품,키링 포 모양,NM-4000002,1,12000,12000,간편결제,일본
NB-2602-1258,2026-02-26,14:08,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,일본
NB-2602-1258,2026-02-26,14:08,스낵,오란다 오리지널,NM-3000003,2,4500,9000,간편결제,일본
NB-2602-1259,2026-02-26,12:55,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,현금,태국
NB-2602-1259,2026-02-26,12:55,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,현금,태국
NB-2602-1259,2026-02-26,12:55,커피포,라즈베리말차 커피포,NM-2000017,2,15900,31800,현금,태국
NB-2602-1260,2026-02-26,11:04,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,한국
NB-2602-1260,2026-02-26,11:04,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NB-2602-1261,2026-02-26,14:58,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,미국
NB-2602-1261,2026-02-26,14:58,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,미국
NB-2602-1261,2026-02-26,14:58,커피포,오리지널 에어 10T,NM-2000008,3,16500,49500,간편결제,미국
NB-2602-1262,2026-02-26,14:17,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,일본
NB-2602-1262,2026-02-26,14:17,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NB-2602-1263,2026-02-26,14:37,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,현금,일본
NB-2602-1263,2026-02-26,14:37,스낵,오란다 말차,NM-3000004,2,4500,9000,현금,일본
NB-2602-1263,2026-02-26,14:37,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,현금,일본
NB-2602-1264,2026-02-26,15:39,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,대만
NB-2602-1264,2026-02-26,15:39,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,카드,대만
NB-2602-1264,2026-02-26,15:39,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,대만
NB-2602-1265,2026-02-26,16:30,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,카드,한국
NB-2602-1265,2026-02-26,16:30,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,카드,한국
NB-2602-1265,2026-02-26,16:30,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,한국
NB-2602-1266,2026-02-26,14:27,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,미국
NB-2602-1266,2026-02-26,14:27,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,미국
NB-2602-1266,2026-02-26,14:27,MD상품,북촌 에디션 토트백,NM-4000005,3,22000,66000,간편결제,미국
NB-2602-1267,2026-02-26,13:46,MD상품,키링 포 모양,NM-4000002,2,12000,24000,현금,유럽
NB-2602-1268,2026-02-26,15:20,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,간편결제,일본
NB-2602-1268,2026-02-26,15:20,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,일본
NB-2602-1269,2026-02-26,11:17,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,간편결제,일본
NB-2602-1269,2026-02-26,11:17,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,일본
NB-2602-1270,2026-02-26,11:26,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,한국
NB-2602-1270,2026-02-26,11:26,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,한국
NB-2602-1271,2026-02-26,16:59,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,대만
NB-2602-1271,2026-02-26,16:59,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,카드,대만
NB-2602-1272,2026-02-26,13:05,커피포,말차라떼맛 커피포,NM-2000108,3,15900,47700,카드,대만
NB-2602-1272,2026-02-26,13:05,커피포,타로밀크티 커피포,NM-2000018,3,15900,47700,카드,대만
NB-2602-1272,2026-02-26,13:05,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,대만
NB-2602-1273,2026-02-26,14:15,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,일본
NB-2602-1273,2026-02-26,14:15,MD상품,키링 포 모양,NM-4000002,2,12000,24000,간편결제,일본
NB-2602-1274,2026-02-26,17:19,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,일본
NB-2602-1275,2026-02-26,16:02,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,태국
NB-2602-1275,2026-02-26,16:02,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,태국
NB-2602-1275,2026-02-26,16:02,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,간편결제,태국
NB-2602-1275,2026-02-26,16:02,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,태국
NB-2602-1276,2026-02-26,16:17,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,대만
NB-2602-1276,2026-02-26,16:17,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,대만
NB-2602-1277,2026-02-26,16:15,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,현금,한국
NB-2602-1277,2026-02-26,16:15,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,현금,한국
NB-2602-1277,2026-02-26,16:15,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,현금,한국
NB-2602-1278,2026-02-26,12:52,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,미국
NB-2602-1278,2026-02-26,12:52,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,미국
NB-2602-1279,2026-02-26,10:27,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,대만
NB-2602-1279,2026-02-26,10:27,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,대만
NB-2602-1279,2026-02-26,10:27,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,대만
NB-2602-1279,2026-02-26,10:27,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,대만
NB-2602-1280,2026-02-26,15:15,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,현금,중국
NB-2602-1280,2026-02-26,15:15,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,현금,중국
NB-2602-1281,2026-02-26,13:23,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,간편결제,홍콩
NB-2602-1282,2026-02-26,13:10,커피포,화이트베리모카맛 커피포,NM-2000013,2,15900,31800,간편결제,태국
NB-2602-1282,2026-02-26,13:10,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,간편결제,태국
NB-2602-1283,2026-02-26,16:14,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,현금,중국
NB-2602-1283,2026-02-26,16:14,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,현금,중국
NB-2602-1283,2026-02-26,16:14,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,중국
NB-2602-1283,2026-02-26,16:14,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,중국
NB-2602-1284,2026-02-26,11:04,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,일본
NB-2602-1284,2026-02-26,11:04,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,간편결제,일본
NB-2602-1285,2026-02-26,12:38,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,간편결제,일본
NB-2602-1285,2026-02-26,12:38,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,일본
NB-2602-1285,2026-02-26,12:38,스낵,오란다 오리지널,NM-3000003,2,4500,9000,간편결제,일본
NB-2602-1285,2026-02-26,12:38,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,일본
NB-2602-1286,2026-02-26,12:59,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,대만
NB-2602-1286,2026-02-26,12:59,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,대만
NB-2602-1286,2026-02-26,12:59,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,대만
NB-2602-1287,2026-02-26,13:51,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,대만
NB-2602-1288,2026-02-26,12:48,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,일본
NB-2602-1288,2026-02-26,12:48,스낵,오란다 오리지널,NM-3000003,3,4500,13500,간편결제,일본
NB-2602-1288,2026-02-26,12:48,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,간편결제,일본
NB-2602-1289,2026-02-26,14:38,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,일본
NB-2602-1289,2026-02-26,14:38,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,간편결제,일본
NB-2602-1289,2026-02-26,14:38,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,간편결제,일본
NB-2602-1290,2026-02-26,16:17,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,현금,일본
NB-2602-1291,2026-02-26,10:01,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,현금,일본
NB-2602-1291,2026-02-26,10:01,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,현금,일본
NB-2602-1292,2026-02-26,14:44,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,대만
NB-2602-1292,2026-02-26,14:44,MD상품,북촌 에디션 토트백,NM-4000005,3,22000,66000,카드,대만
NB-2602-1292,2026-02-26,14:44,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,대만
NB-2602-1293,2026-02-26,15:25,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,일본
NB-2602-1293,2026-02-26,15:25,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NB-2602-1293,2026-02-26,15:25,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NB-2602-1294,2026-02-26,13:20,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,일본
NB-2602-1294,2026-02-26,13:20,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,간편결제,일본
NB-2602-1294,2026-02-26,13:20,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,일본
NB-2602-1295,2026-02-27,15:40,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NB-2602-1296,2026-02-27,10:21,커피포,화이트베리모카맛 커피포,NM-2000013,2,15900,31800,카드,일본
NB-2602-1297,2026-02-27,16:05,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,미국
NB-2602-1297,2026-02-27,16:05,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,미국
NB-2602-1297,2026-02-27,16:05,커피포,말차라떼맛 커피포,NM-2000108,3,15900,47700,카드,미국
NB-2602-1298,2026-02-27,11:30,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,대만
NB-2602-1299,2026-02-27,12:41,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,현금,홍콩
NB-2602-1299,2026-02-27,12:41,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,현금,홍콩
NB-2602-1299,2026-02-27,12:41,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,현금,홍콩
NB-2602-1300,2026-02-27,15:02,MD상품,키링 포 모양,NM-4000002,2,12000,24000,현금,대만
NB-2602-1300,2026-02-27,15:02,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,현금,대만
NB-2602-1300,2026-02-27,15:02,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,현금,대만
NB-2602-1301,2026-02-27,14:18,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,간편결제,일본
NB-2602-1301,2026-02-27,14:18,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,일본
NB-2602-1301,2026-02-27,14:18,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,일본
NB-2602-1301,2026-02-27,14:18,MD상품,도자기컵,NM-4000003,3,28000,84000,간편결제,일본
NB-2602-1302,2026-02-27,14:04,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NB-2602-1302,2026-02-27,14:04,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,일본
NB-2602-1302,2026-02-27,14:04,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,카드,일본
NB-2602-1302,2026-02-27,14:04,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,일본
NB-2602-1303,2026-02-27,10:28,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NB-2602-1303,2026-02-27,10:28,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,한국
NB-2602-1304,2026-02-27,14:09,스낵,오란다 말차,NM-3000004,2,4500,9000,간편결제,대만
NB-2602-1304,2026-02-27,14:09,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,간편결제,대만
NB-2602-1305,2026-02-27,13:54,스낵,오란다 오리지널,NM-3000003,3,4500,13500,현금,대만
NB-2602-1305,2026-02-27,13:54,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,현금,대만
NB-2602-1305,2026-02-27,13:54,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,현금,대만
NB-2602-1306,2026-02-27,14:39,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,일본
NB-2602-1306,2026-02-27,14:39,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,일본
NB-2602-1306,2026-02-27,14:39,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,간편결제,일본
NB-2602-1307,2026-02-27,15:00,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,카드,한국
NB-2602-1308,2026-02-27,12:50,MD상품,키링 mix man,NM-4000001,2,12000,24000,간편결제,일본
NB-2602-1308,2026-02-27,12:50,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,일본
NB-2602-1308,2026-02-27,12:50,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,일본
NB-2602-1308,2026-02-27,12:50,MD상품,도자기컵,NM-4000003,2,28000,56000,간편결제,일본
NB-2602-1309,2026-02-27,15:22,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,일본
NB-2602-1309,2026-02-27,15:22,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NB-2602-1310,2026-02-27,15:41,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,미국
NB-2602-1310,2026-02-27,15:41,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,미국
NB-2602-1311,2026-02-27,13:50,MD상품,도자기컵,NM-4000003,1,28000,28000,간편결제,일본
NB-2602-1311,2026-02-27,13:50,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,간편결제,일본
NB-2602-1311,2026-02-27,13:50,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,간편결제,일본
NB-2602-1311,2026-02-27,13:50,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,간편결제,일본
NB-2602-1312,2026-02-27,14:05,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,유럽
NB-2602-1312,2026-02-27,14:05,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,카드,유럽
NB-2602-1312,2026-02-27,14:05,스낵,오란다 말차,NM-3000004,3,4500,13500,카드,유럽
NB-2602-1313,2026-02-27,14:46,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,일본
NB-2602-1313,2026-02-27,14:46,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,일본
NB-2602-1313,2026-02-27,14:46,MD상품,도자기컵,NM-4000003,1,28000,28000,현금,일본
NB-2602-1313,2026-02-27,14:46,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,현금,일본
NB-2602-1314,2026-02-27,12:17,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,간편결제,한국
NB-2602-1314,2026-02-27,12:17,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NB-2602-1315,2026-02-27,15:47,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,일본
NB-2602-1315,2026-02-27,15:47,MD상품,뉴믹스 에코백,NM-4000004,3,18000,54000,현금,일본
NB-2602-1316,2026-02-27,12:28,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,간편결제,일본
NB-2602-1316,2026-02-27,12:28,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,일본
